,variant,value
3367,variant_b,0.0737
3368,variant_b,0.0607
3369,variant_b,1.9094
3370,variant_b,0.0009
3371,variant_b,0.8818
3372,variant_b,0.0
3373,variant_b,0.2683
3374,variant_b,0.0023
3375,variant_b,0.1202
3376,variant_b,0.2366
3377,variant_b,0.046
3378,variant_b,0.0263
3379,variant_b,0.0602
3380,variant_b,0.0004
3381,variant_b,0.0167
3382,variant_b,0.0057
3383,variant_b,0.0263
3384,variant_b,0.0452
3385,variant_b,0.0675
3386,variant_b,0.0
3387,variant_b,0.7804
3388,variant_b,0.0
3389,variant_b,0.1289
3390,variant_b,0.0105
3391,variant_b,0.4081
3392,variant_b,0.0288
3393,variant_b,0.0118
3394,variant_b,0.0204
3395,variant_b,0.0004
3396,variant_b,0.0
3397,variant_b,0.1151
3398,variant_b,0.5703
3399,variant_b,0.0
3400,variant_b,0.0715
3401,variant_b,0.0024
3402,variant_b,0.0005
3403,variant_b,0.0125
3404,variant_b,0.0
3405,variant_b,0.0071
3406,variant_b,0.0251
3407,variant_b,0.0455
3408,variant_b,0.0002
3409,variant_b,0.0
3410,variant_b,0.0057
3411,variant_b,1.5792
3412,variant_b,0.0353
3413,variant_b,0.0375
3414,variant_b,0.0297
3415,variant_b,0.0103
3416,variant_b,0.1448
3417,variant_b,0.0369
3418,variant_b,0.0838
3419,variant_b,0.0323
3420,variant_b,0.2711
3421,variant_b,0.0066
3422,variant_b,0.1255
3423,variant_b,0.5534
3424,variant_b,0.0988
3425,variant_b,1.9336
3426,variant_b,0.2024
3427,variant_b,0.0
3428,variant_b,0.4387
3429,variant_b,0.0
3430,variant_b,0.0217
3431,variant_b,0.0249
3432,variant_b,0.0413
3433,variant_b,0.5555
3434,variant_b,0.1189
3435,variant_b,0.044
3436,variant_b,0.035
3437,variant_b,0.0275
3438,variant_b,0.2886
3439,variant_b,0.2777
3440,variant_b,0.0912
3441,variant_b,0.1312
3442,variant_b,1.7356
3443,variant_b,0.1793
3444,variant_b,0.0318
3445,variant_b,0.0096
3446,variant_b,0.0
3447,variant_b,0.0
3448,variant_b,0.0039
3449,variant_b,0.0458
3450,variant_b,0.0036
3451,variant_b,0.0
3452,variant_b,0.0726
3453,variant_b,0.0
3454,variant_b,0.0047
3455,variant_b,0.0028
3456,variant_b,0.0497
3457,variant_b,0.0412
3458,variant_b,0.4735
3459,variant_b,0.0676
3460,variant_b,0.0051
3461,variant_b,0.0525
3462,variant_b,0.3516
3463,variant_b,0.2282
3464,variant_b,1.0863
3465,variant_b,0.0038
3466,variant_b,0.0074
3467,variant_b,0.0259
3468,variant_b,0.0081
3469,variant_b,0.014
3470,variant_b,0.0418
3471,variant_b,0.0
3472,variant_b,0.0058
3473,variant_b,0.0019
3474,variant_b,0.2124
3475,variant_b,0.0136
3476,variant_b,0.4194
3477,variant_b,0.0824
3478,variant_b,0.193
3479,variant_b,0.0068
3480,variant_b,0.0258
3481,variant_b,0.0772
3482,variant_b,0.0206
3483,variant_b,0.0861
3484,variant_b,0.0
3485,variant_b,0.0056
3486,variant_b,0.0021
3487,variant_b,0.0049
3488,variant_b,0.4302
3489,variant_b,0.0343
3490,variant_b,0.0002
3491,variant_b,0.4321
3492,variant_b,0.2098
3493,variant_b,0.0144
3494,variant_b,0.0268
3495,variant_b,0.0055
3496,variant_b,0.0077
3497,variant_b,0.0159
3498,variant_b,0.0051
3499,variant_b,0.0039
3500,variant_b,0.2254
3501,variant_b,0.0963
3502,variant_b,0.0
3503,variant_b,0.002
3504,variant_b,0.0237
3505,variant_b,0.0028
3506,variant_b,0.0966
3507,variant_b,0.0021
3508,variant_b,0.0104
3509,variant_b,0.0007
3510,variant_b,0.0168
3511,variant_b,0.0697
3512,variant_b,0.0481
3513,variant_b,0.0
3514,variant_b,0.0932
3515,variant_b,0.0126
3516,variant_b,0.0003
3517,variant_b,0.0
3518,variant_b,0.476
3519,variant_b,0.0508
3520,variant_b,0.0025
3521,variant_b,0.0
3522,variant_b,0.0179
3523,variant_b,0.0419
3524,variant_b,0.0053
3525,variant_b,0.0001
3526,variant_b,0.0322
3527,variant_b,0.5508
3528,variant_b,0.8173
3529,variant_b,0.0005
3530,variant_b,0.0228
3531,variant_b,0.0106
3532,variant_b,0.0474
3533,variant_b,0.0327
3534,variant_b,4.0899
3535,variant_b,0.0698
3536,variant_b,1.3466
3537,variant_b,0.0161
3538,variant_b,0.0
3539,variant_b,0.1078
3540,variant_b,0.0042
3541,variant_b,0.0007
3542,variant_b,0.0
3543,variant_b,0.0446
3544,variant_b,0.3115
3545,variant_b,0.0029
3546,variant_b,0.0017
3547,variant_b,0.6682
3548,variant_b,0.7248
3549,variant_b,0.3953
3550,variant_b,0.0
3551,variant_b,0.0108
3552,variant_b,0.0022
3553,variant_b,4.0085
3554,variant_b,0.1781
3555,variant_a,0.0303
3556,variant_a,4.4707
3557,variant_a,0.089
3558,variant_a,0.0022
3559,variant_a,2.7556
3560,variant_a,0.0088
3561,variant_a,1.1827
3562,variant_a,0.0141
3563,variant_a,0.0057
3564,variant_a,0.0014
3565,variant_a,0.0653
3566,variant_a,0.0331
3567,variant_a,0.0004
3568,variant_a,0.0618
3569,variant_a,0.0009
3570,variant_a,0.0066
3571,variant_a,0.1343
3572,variant_a,0.3234
3573,variant_a,0.6399
3574,variant_a,0.0485
3575,variant_a,0.009
3576,variant_a,0.1906
3577,variant_a,0.0406
3578,variant_a,0.0057
3579,variant_a,0.0061
3580,variant_a,0.0163
3581,variant_a,0.0073
3582,variant_a,0.4688
3583,variant_a,0.1266
3584,variant_a,0.0
3585,variant_a,0.0023
3586,variant_a,0.1197
3587,variant_a,0.0168
3588,variant_a,1.6346
3589,variant_a,0.0072
3590,variant_a,0.0542
3591,variant_a,0.0028
3592,variant_a,0.0189
3593,variant_a,0.0151
3594,variant_a,0.0931
3595,variant_a,0.1789
3596,variant_a,0.0122
3597,variant_a,0.1092
3598,variant_a,0.0
3599,variant_a,0.2321
3600,variant_a,0.0105
3601,variant_a,0.0517
3602,variant_a,0.0
3603,variant_a,0.0
3604,variant_a,0.0979
3605,variant_a,0.0424
3606,variant_a,0.016
3607,variant_a,0.0001
3608,variant_a,0.0284
3609,variant_a,0.0937
3610,variant_a,0.1687
3611,variant_a,0.0096
3612,variant_a,0.0422
3613,variant_a,0.0025
3614,variant_a,0.0017
3615,variant_a,0.0008
3616,variant_a,0.4074
3617,variant_a,0.0025
3618,variant_a,0.3934
3619,variant_a,0.015
3620,variant_a,0.0752
3621,variant_a,0.0016
3622,variant_a,0.0
3623,variant_a,0.002
3624,variant_a,0.0429
3625,variant_a,0.0123
3626,variant_a,0.0252
3627,variant_a,0.0024
3628,variant_a,0.195
3629,variant_a,0.4132
3630,variant_a,0.0
3631,variant_a,0.0023
3632,variant_a,0.0151
3633,variant_a,0.0
3634,variant_a,0.0
3635,variant_a,0.0068
3636,variant_a,0.9491
3637,variant_a,0.0
3638,variant_a,0.0066
3639,variant_a,0.0
3640,variant_a,0.0354
3641,variant_a,0.1203
3642,variant_a,0.0
3643,variant_a,0.0
3644,variant_a,0.0916
3645,variant_a,0.0107
3646,variant_a,0.0002
3647,variant_a,0.0339
3648,variant_a,0.0
3649,variant_a,0.173
3650,variant_a,0.06
3651,variant_a,0.0166
3652,variant_a,0.1299
3653,variant_a,0.0275
3654,variant_a,0.0665
3655,variant_a,0.0005
3656,variant_a,0.0288
3657,variant_a,0.0065
3658,variant_a,0.1277
3659,variant_a,0.0004
3660,variant_a,0.6489
3661,variant_a,0.0277
3662,variant_a,0.1532
3663,variant_a,0.0125
3664,variant_a,0.186
3665,variant_a,0.0
3666,variant_a,0.0
3667,variant_a,0.0015
3668,variant_a,0.9032
3669,variant_a,0.0102
3670,variant_a,0.4441
3671,variant_a,0.0832
3672,variant_a,0.2111
3673,variant_a,0.0093
3674,variant_a,0.0
3675,variant_a,0.0611
3676,variant_a,0.0372
3677,variant_a,0.0253
3678,variant_a,0.0592
3679,variant_a,0.0031
3680,variant_a,0.1284
3681,variant_a,0.0179
3682,variant_a,0.0305
3683,variant_a,0.0527
3684,variant_a,0.1864
3685,variant_a,0.0099
3686,variant_a,1.1094
3687,variant_a,0.1846
3688,variant_a,0.0
3689,variant_a,0.018
3690,variant_a,0.2123
3691,variant_a,0.0152
3692,variant_a,0.338
3693,variant_a,0.1726
3694,variant_a,0.2277
3695,variant_a,0.0799
3696,variant_a,0.0796
3697,variant_a,0.2224
3698,variant_a,0.0415
3699,variant_a,0.8092
3700,variant_a,0.0016
3701,variant_a,0.0724
3702,variant_a,0.005
3703,variant_a,0.7158
3704,variant_a,0.0208
3705,variant_a,0.0163
3706,variant_a,0.0
3707,variant_a,1.1899
3708,variant_a,0.0652
3709,variant_a,0.0333
3710,variant_a,0.2095
3711,variant_a,0.0513
3712,variant_a,0.0126
3713,variant_a,0.0489
3714,variant_a,0.0047
3715,variant_a,0.0657
3716,variant_a,0.1366
3717,variant_a,0.0884
3718,variant_a,0.053
3719,variant_a,0.0159
3720,variant_a,0.0057
3721,variant_a,0.0492
3722,variant_a,0.0
3723,variant_a,0.0137
3724,variant_a,0.0017
3725,variant_a,0.0843
3726,variant_a,0.3542
3727,variant_a,0.0159
3728,variant_a,0.0151
3729,variant_a,0.0258
3730,variant_a,0.0018
3731,variant_a,0.0323
3732,variant_a,0.0295
3733,variant_a,0.0141
3734,variant_a,0.0802
3735,variant_a,0.0615
3736,variant_a,0.0
3737,variant_a,0.0348
3738,variant_a,0.06
3739,variant_a,0.207
3740,variant_a,0.0064
3741,variant_a,0.0014
3742,variant_a,0.6692
3743,variant_a,0.3171
3744,variant_a,0.2222
3745,variant_a,0.0494
3746,variant_a,0.0795
3747,variant_a,0.4395
3748,variant_a,0.0659
3749,variant_a,0.0004
3750,variant_a,0.0005
3751,variant_a,0.0551
3752,variant_a,1.194
3753,variant_a,0.025
3754,variant_a,0.0066
3755,variant_a,0.0012
3756,variant_a,0.0282
3757,variant_a,0.0936
3758,variant_a,0.0023
3759,variant_a,0.0
3760,variant_a,0.0039
3761,variant_a,0.0037
3762,variant_a,0.0099
3763,variant_a,0.0336
3764,variant_a,0.0985
3765,variant_a,0.0333
3766,variant_a,0.0
3767,variant_a,0.0214
3768,variant_a,0.0015
3769,variant_a,0.0593
3770,variant_a,0.0778
3771,variant_a,0.0002
3772,variant_a,0.0
3773,variant_a,0.0002
3774,variant_a,0.0502
3775,variant_a,0.0027
3776,variant_a,6.5013
3777,variant_a,0.021
3778,variant_a,0.0018
3779,variant_a,0.0367
3780,variant_a,0.013
3781,variant_a,0.0006
3782,variant_a,0.0154
3783,variant_a,1.3584
3784,variant_a,0.0035
3785,variant_a,0.1628
3786,variant_a,0.1726
3787,variant_a,0.0
3788,variant_a,0.0071
3789,variant_a,0.2503
3790,variant_a,0.7415
3791,variant_a,0.0946
3792,variant_a,0.0088
3793,variant_a,0.0
3794,variant_a,0.0241
3795,variant_a,0.0
3796,variant_a,0.3822
3797,variant_a,0.3324
3798,variant_a,0.0006
3799,variant_a,0.3489
3800,variant_a,0.0192
3801,variant_a,0.0809
3802,variant_a,0.0199
3803,variant_a,0.025
3804,variant_a,0.0231
3805,variant_a,0.0903
3806,variant_a,0.0418
3807,variant_a,0.0318
3808,variant_a,0.0799
3809,variant_a,0.0642
3810,variant_a,0.0
3811,variant_a,0.0
3812,variant_a,0.0555
3813,variant_a,0.0013
3814,variant_a,0.0022
3815,variant_a,0.243
3816,variant_a,0.0323
3817,variant_a,0.1052
3818,variant_a,0.0872
3819,variant_a,0.0391
3820,variant_a,0.0
3821,variant_a,0.1184
3822,variant_a,0.2037
3823,variant_a,0.0607
3824,variant_a,0.0341
3825,variant_a,0.382
3826,variant_a,0.001
3827,variant_a,0.0012
3828,variant_a,0.0419
3829,variant_a,0.0254
3830,variant_a,0.0062
3831,variant_a,0.2129
3832,variant_a,0.0326
3833,variant_a,0.0016
3834,variant_a,0.2235
3835,variant_a,0.0063
3836,variant_a,0.0174
3837,variant_a,0.4513
3838,variant_a,0.1521
3839,variant_a,1.3169
3840,variant_a,0.0
3841,variant_a,0.0026
3842,variant_a,0.0644
3843,variant_a,0.0068
3844,variant_a,0.0001
3845,variant_a,0.006
3846,variant_a,0.0465
3847,variant_a,0.3034
3848,variant_a,0.6706
3849,variant_a,0.0486
3850,variant_a,0.0
3851,variant_a,0.0013
3852,variant_a,0.0377
3853,variant_a,0.0016
3854,variant_a,0.0077
3855,variant_a,0.0008
3856,variant_a,0.0664
3857,variant_a,0.1091
3858,variant_a,0.0307
3859,variant_a,0.1582
3860,variant_a,0.0663
3861,variant_a,0.055
3862,variant_a,0.0029
3863,variant_a,0.5703
3864,variant_a,0.0
3865,variant_a,0.0084
3866,variant_a,0.0792
3867,variant_a,0.0187
3868,variant_a,0.0033
3869,variant_a,1.6356
3870,variant_a,0.0
3871,variant_a,0.0096
3872,variant_a,0.3505
3873,variant_a,0.3377
3874,variant_a,0.6551
3875,variant_a,0.0815
3876,variant_a,0.1223
3877,variant_a,0.0549
3878,variant_a,0.0842
3879,variant_a,0.0162
3880,variant_a,0.0235
3881,variant_a,0.2404
3882,variant_a,0.0245
3883,variant_a,0.0012
3884,variant_a,0.0187
3885,variant_a,0.5939
3886,variant_a,0.0019
3887,variant_a,0.1313
3888,variant_a,0.2716
3889,variant_a,0.1505
3890,variant_a,0.0029
3891,variant_a,0.0083
3892,variant_a,0.2107
3893,variant_a,0.0001
3894,variant_a,0.1011
3895,variant_a,0.0806
3896,variant_a,0.1111
3897,variant_a,0.0
3898,variant_a,0.0278
3899,variant_a,0.0516
3900,variant_a,0.1001
3901,variant_a,0.0282
3902,variant_a,0.0716
3903,variant_a,0.0435
3904,variant_a,0.0
3905,variant_a,0.0032
3906,variant_a,0.0021
3907,variant_a,0.0
3908,variant_a,0.442
3909,variant_a,0.0223
3910,variant_a,0.0015
3911,variant_a,0.0043
3912,variant_a,0.0152
3913,variant_a,0.003
3914,variant_a,0.2076
3915,variant_a,0.0056
3916,variant_a,0.0038
3917,variant_a,0.0475
3918,variant_a,0.061
3919,variant_a,0.644
3920,variant_a,0.1746
3921,variant_a,0.0491
3922,variant_a,0.0481
3923,variant_a,0.0535
3924,variant_a,0.4854
3925,variant_a,0.0103
3926,variant_a,0.2942
3927,variant_a,0.02
3928,variant_a,0.032
3929,variant_a,0.0131
3930,variant_a,0.1805
3931,variant_a,0.0656
3932,variant_a,0.0561
3933,variant_a,0.0
3934,variant_a,0.0
3935,variant_a,0.0781
3936,variant_a,0.0169
3937,variant_a,0.0401
3938,variant_a,0.0
3939,variant_a,0.0
3940,variant_a,0.0722
3941,variant_a,0.0004
3942,variant_a,0.1679
3943,variant_a,0.0
3944,variant_a,0.1638
3945,variant_a,0.0737
3946,variant_a,0.0219
3947,variant_a,0.0953
3948,variant_a,0.0194
3949,variant_a,0.0269
3950,variant_a,0.2097
3951,variant_a,0.0479
3952,variant_a,0.0
3953,variant_a,0.007
3954,variant_a,0.1406
3955,variant_a,0.0091
3956,variant_a,0.3363
3957,variant_a,0.0251
3958,variant_a,0.1271
3959,variant_a,0.0011
3960,variant_a,1.089
3961,variant_a,0.0388
3962,variant_a,0.0383
3963,variant_a,0.313
3964,variant_a,0.2612
3965,variant_a,0.0036
3966,variant_a,0.0204
3967,variant_a,0.0191
3968,variant_a,0.0374
3969,variant_a,0.0
3970,variant_a,0.0144
3971,variant_a,0.0042
3972,variant_a,0.4187
3973,variant_a,0.0014
3974,variant_a,0.0322
3975,variant_a,0.582
3976,variant_a,0.0
3977,variant_a,0.0012
3978,variant_a,0.0197
3979,variant_a,0.0004
3980,variant_a,0.0001
3981,variant_a,0.0742
3982,variant_a,0.0763
3983,variant_a,0.0753
3984,variant_a,0.0
3985,variant_a,0.0062
3986,variant_a,0.0491
3987,variant_a,0.0018
3988,variant_a,0.0383
3989,variant_a,0.0002
3990,variant_a,0.0
3991,variant_a,0.0055
3992,variant_a,0.0572
3993,variant_a,0.1312
3994,variant_a,0.0644
3995,variant_a,0.0144
3996,variant_a,0.0609
3997,variant_a,0.2938
3998,variant_a,1.4743
3999,variant_a,0.036
4000,variant_a,0.0
4001,variant_a,0.0409
4002,variant_a,0.0
4003,variant_a,0.0
4004,variant_a,0.5473
4005,variant_a,0.0645
4006,variant_a,0.0111
4007,variant_a,0.0103
4008,variant_a,0.0001
4009,variant_a,0.0345
4010,variant_a,0.0232
4011,variant_a,0.0
4012,variant_a,0.0133
4013,variant_a,0.0638
4014,variant_a,0.0256
4015,variant_a,0.1497
4016,variant_a,0.0799
4017,variant_a,0.0029
4018,variant_a,0.0406
4019,variant_a,0.1265
4020,variant_a,0.0629
4021,variant_a,0.535
4022,variant_a,0.1664
4023,variant_a,0.0828
4024,variant_a,0.0201
4025,variant_a,0.228
4026,variant_a,0.0087
4027,variant_a,0.3112
4028,variant_a,0.0673
4029,variant_a,0.0
4030,variant_a,0.0599
4031,variant_a,0.0
4032,variant_a,0.0
4033,variant_a,0.1717
4034,variant_a,0.0137
4035,variant_a,0.0139
4036,variant_a,0.0078
4037,variant_a,0.0018
4038,variant_a,0.0101
4039,variant_a,0.0223
4040,variant_a,0.7071
4041,variant_a,0.0995
4042,variant_a,0.0014
4043,variant_a,0.0261
4044,variant_a,0.0135
4045,variant_a,0.6303
4046,variant_a,0.0229
4047,variant_a,0.0006
4048,variant_a,0.0533
4049,variant_a,0.0272
4050,variant_a,0.0318
4051,variant_a,0.0326
4052,variant_a,0.0102
4053,variant_a,0.0
4054,variant_a,0.0
4055,variant_a,0.006
4056,variant_a,0.0164
4057,variant_a,0.0109
4058,variant_a,0.0184
4059,variant_a,0.1569
4060,variant_a,0.0068
4061,variant_a,0.0655
4062,variant_a,0.0933
4063,variant_a,0.028
4064,variant_a,0.1287
4065,variant_a,0.8024
4066,variant_a,0.0
4067,variant_a,0.0746
4068,variant_a,0.006
4069,variant_a,0.2395
4070,variant_a,0.0371
4071,variant_a,0.0004
4072,variant_a,0.0554
4073,variant_a,0.007
4074,variant_a,0.5332
4075,variant_a,0.2077
4076,variant_a,0.0013
4077,variant_a,0.001
4078,variant_a,0.2376
4079,variant_a,0.0033
4080,variant_a,0.0317
4081,variant_a,0.1575
4082,variant_a,0.009
4083,variant_a,0.0009
4084,variant_a,0.0797
4085,variant_a,0.0889
4086,variant_a,7.2834
4087,variant_a,0.0
4088,variant_a,0.0486
4089,variant_a,0.0
4090,variant_a,0.112
4091,variant_a,0.0307
4092,variant_a,0.0053
4093,variant_a,0.5691
4094,variant_a,0.0036
4095,variant_a,2.2722
4096,variant_a,0.0694
4097,variant_a,0.0181
4098,variant_a,0.1347
4099,variant_a,0.0385
4100,variant_a,0.0
4101,variant_a,0.0021
4102,variant_a,0.0124
4103,variant_a,0.0162
4104,variant_a,0.1259
4105,variant_a,0.0971
4106,variant_a,0.0005
4107,variant_a,0.0612
4108,variant_a,0.1333
4109,variant_a,0.0041
4110,variant_a,0.5734
4111,variant_a,0.0512
4112,variant_a,0.1564
4113,variant_a,0.0539
4114,variant_a,1.0832
4115,variant_a,0.0
4116,variant_a,0.0
4117,variant_a,0.0059
4118,variant_a,0.0
4119,variant_a,0.0351
4120,variant_a,0.0273
4121,variant_a,0.0531
4122,variant_a,0.0307
4123,variant_a,0.1956
4124,variant_a,0.1713
4125,variant_a,1.5477
4126,variant_a,0.0199
4127,variant_a,0.0002
4128,variant_a,0.014
4129,variant_a,0.0255
4130,variant_a,0.1098
4131,variant_a,0.0107
4132,variant_a,0.0043
4133,variant_a,0.0345
4134,variant_a,0.0196
4135,variant_a,0.0152
4136,variant_a,0.0011
4137,variant_a,0.0014
4138,variant_a,0.0501
4139,variant_a,0.0312
4140,variant_a,0.2796
4141,variant_a,0.0
4142,variant_a,0.0
4143,variant_a,0.0
4144,variant_a,0.0297
4145,variant_a,0.0
4146,variant_a,0.1142
4147,variant_a,1.2393
4148,variant_a,0.0
4149,variant_a,0.0
4150,variant_a,0.0001
4151,variant_a,0.3113
4152,variant_a,0.0
4153,variant_a,0.1323
4154,variant_a,0.0681
4155,variant_a,0.008
4156,variant_a,0.0007
4157,variant_a,0.1983
4158,variant_a,0.2055
4159,variant_a,0.7937
4160,variant_a,0.0036
4161,variant_a,0.0
4162,variant_a,0.0303
4163,variant_a,0.0
4164,variant_a,0.7471
4165,variant_a,0.0029
4166,variant_a,0.0121
4167,variant_a,0.0038
4168,variant_a,0.0008
4169,variant_a,1.1911
4170,variant_a,0.0016
4171,variant_a,0.8516
4172,variant_a,0.2769
4173,variant_a,0.0
4174,variant_a,0.0623
4175,variant_a,0.0
4176,variant_a,0.0
4177,variant_a,0.0
4178,variant_a,0.0328
4179,variant_a,0.1164
4180,variant_a,0.2916
4181,variant_a,0.1122
4182,variant_a,0.1767
4183,variant_a,0.0027
4184,variant_a,0.5904
4185,variant_a,0.0006
4186,variant_a,0.0596
4187,variant_a,0.0158
4188,variant_a,0.0588
4189,variant_a,0.0007
4190,variant_a,1.5286
4191,variant_a,2.4273
4192,variant_a,0.0084
4193,variant_a,0.0009
4194,variant_a,0.0138
4195,variant_a,0.0037
4196,variant_a,0.6323
4197,variant_a,0.0001
4198,variant_a,0.0416
4199,variant_a,0.4829
4200,variant_a,0.4361
4201,variant_a,0.1501
4202,variant_a,0.0101
4203,variant_a,0.0947
4204,variant_a,0.0078
4205,variant_a,7.5588
4206,variant_a,0.1623
4207,variant_a,0.026
4208,variant_a,0.0077
4209,variant_a,0.001
4210,variant_a,0.0445
4211,variant_a,0.0853
4212,variant_a,0.0025
4213,variant_a,0.0595
4214,variant_a,0.0
4215,variant_a,0.0447
4216,variant_a,0.0019
4217,variant_a,0.5196
4218,variant_a,0.0
4219,variant_a,0.0003
4220,variant_a,0.0
4221,variant_a,0.0056
4222,variant_a,0.0105
4223,variant_a,0.0155
4224,variant_a,0.0436
4225,variant_a,0.6906
4226,variant_a,0.0108
4227,variant_a,0.0279
4228,variant_a,0.2008
4229,variant_a,0.0924
4230,variant_a,0.1159
4231,variant_a,0.001
4232,variant_a,0.0007
4233,variant_a,0.8183
4234,variant_a,0.1533
4235,variant_a,0.0003
4236,variant_a,0.0
4237,variant_a,0.0523
4238,variant_a,0.0031
4239,variant_a,0.0554
4240,variant_a,0.0045
4241,variant_a,0.0076
4242,variant_a,0.029
4243,variant_a,0.0162
4244,variant_a,0.0981
4245,variant_a,0.2614
4246,variant_a,0.0244
4247,variant_a,0.0
4248,variant_a,0.0039
4249,variant_a,0.2359
4250,variant_a,0.0243
4251,variant_a,0.0005
4252,variant_a,0.143
4253,variant_a,0.0001
4254,variant_a,0.0402
4255,variant_a,0.0008
4256,variant_a,0.4394
4257,variant_a,0.0005
4258,variant_a,0.2527
4259,variant_a,0.0041
4260,variant_a,0.068
4261,variant_a,0.0217
4262,variant_a,0.0273
4263,variant_a,0.0416
4264,variant_a,0.0708
4265,variant_a,0.0319
